city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
罗马,罗马,41.8931,12.4828,意大利,IT,ITA,拉齐奥,primary,2872800,1380382862
海口,海口,20.0200,110.3200,中国,CN,CHN,海南,admin,2873358,1156183327
拉巴斯,拉巴斯,-16.5000,-68.1500,玻利维亚,BO,BOL,拉巴斯,primary,2867504,1068000064
湘潭,湘潭,27.8431,112.9228,中国,CN,CHN,湖南,,2864800,1156195684
平壤,平壤,39.0194,125.7381,朝鲜,KP,PRK,平壤,primary,2863000,1408738594
明尼阿波利斯,明尼阿波利斯,44.9635,-93.2678,美国,US,USA,明尼苏达,,2856952,1840007830
奥姆杜尔曼,奥姆杜尔曼,15.6500,32.4833,苏丹,SD,SDN,喀土穆,,2805396,1729912179
马朗,马朗,-7.9800,112.6200,印度尼西亚,ID,IDN,东爪哇,,2795209,1360141408
牡丹江,牡丹江,44.5861,129.5997,中国,CN,CHN,黑龙江,minor,2798723,1156249698
斯图加特,斯图加特,48.7775,9.1800,Germany,DE,DEU,巴登-符腾堡,admin,2787724,1276171358
布鲁克林,布鲁克林,40.6501,-73.9496,United States,US,USA,纽约,,2736074,1840034030
高雄,高雄,22.6150,120.2975,Taiwan,TW,TWN,高雄(考希翁),admin,2733566,1158331334
瓜亚基尔,瓜亚基尔,-2.1900,-79.8875,Ecuador,EC,ECU,瓜亚斯,admin,2723665,1218802178
里斯本,里斯本,38.7253,-9.1500,Portugal,PT,PRT,里斯本,primary,2719000,1620619017
龙岩,龙岩,25.0881,117.0244,China,CN,CHN,福建,minor,2723637,1156012979
铁岭,铁岭,42.2841,123.8365,China,CN,CHN,辽宁,,2717732,1156089994
曼彻斯特,曼彻斯特,53.4794,-2.2453,United Kingdom,GB,GBR,曼彻斯特,,2705000,1826246335
包头,包头,40.6562,109.8345,China,CN,CHN,内蒙古,,2709378,1156032751
邯郸,邯郸,36.6116,114.4894,China,CN,CHN,河北,minor,2708015,1156957080
Cawnpore,Cawnpore,26.4499,80.3319,印度,IN,IND,北方邦,,2701324,1356575238
坎普尔,坎普尔,35.5806,104.6263,中国,CN,CHN,甘肃,minor,2698624,1156518274
Dingxi,Dingxi,26.6448,118.1728,中国,CN,CHN,福建,minor,2690000,1156927445
定西,定西,27.9945,-82.4447,美国,US,USA,佛罗里达,,2683956,1840015982
Nanping,Nanping,29.3498,104.7645,中国,CN,CHN,四川,,2678899,1156023354
南平,南平,10.6333,-71.6333,委内瑞拉,VE,VEN,苏利亚,admin,2658355,1862072711
Tampa,Tampa,23.6700,116.6300,中国,CN,CHN,广东,minor,2656600,1156549118
坦帕,坦帕,-6.1500,23.6000,刚果（金沙萨）,CD,COD,上加丹,admin,2643000,1180399586
Zigong,Zigong,39.7620,-104.8758,美国,US,USA,科罗拉多,admin,2650725,1840018789
自贡,自贡,26.0865,119.2980,中国,CN,CHN,福建,minor,2606000,1156680279
潍坊,潍坊,36.7167,119.1000,中国,CN,CHN,山东,,2636154,1156912965
淮安,淮安,33.5058,119.1392,中国,CN,CHN,江苏,,2632788,1156634228
淄博,淄博,36.7831,118.0497,中国,CN,CHN,山东,,2631647,1156381094
安康,安康,32.6877,109.0235,中国,CN,CHN,陕西,,2629906,1156255711
宝山,宝山,25.1211,99.1690,中国,CN,CHN,云南,,2627000,1156546994
安塔那那利佛,安塔那那利佛,-18.9333,47.5167,马达加斯加,MG,MDG,安塔那那利佛,primary,2610000,1450978461
葫芦岛,葫芦岛,40.7094,120.8378,中国,CN,CHN,辽宁,minor,2623541,1156580218
慕尼黑,慕尼黑,48.1375,11.5750,德国,DE,DEU,巴伐利亚,admin,2606021,1276692352
燕江,燕江,30.1256,104.6397,中国,CN,CHN,四川,minor,2593843,1156217114
圣多明各,圣多明各,18.4764,-69.8933,多米尼加共和国,DO,DOM,奥萨马,primary,2581827,1214636202
三明,三明,26.2658,117.6302,中国,CN,CHN,福建,minor,2580000,1156294429
塔什干,塔什干,41.3111,69.2797,乌兹别克斯坦,UZ,UZB,塔什干(To?kent),primary,2571668,1860331871
龙巴(Longba),龙巴(Longba),33.5350,105.3490,中国,CN,CHN,甘肃,,2567718,1156633259
阳江,阳江,21.8556,111.9627,中国,CN,CHN,广东,minor,2555600,1156123172
佳木斯,佳木斯,46.8081,130.3653,中国,CN,CHN,黑龙江,minor,2552097,1156350864
漯河,漯河,33.5830,114.0109,中国,CN,CHN,河南,minor,2544266,1156330876
临沧,临沧,23.8864,100.0871,中国,CN,CHN,云南,,2536000,1156044130
麦德林,麦德林,6.2308,-75.5906,哥伦比亚,CO,COL,安蒂奥基亚(Antioquia),admin,2529403,1170680389
宣州,宣州,30.9475,118.7518,中国,CN,CHN,安徽,,2532938,1156424311
云浮,云浮,22.9242,112.0353,中国,CN,CHN,广东,minor,2526900,1156057251
绍兴,绍兴,30.0000,120.5833,中国,CN,CHN,浙江,minor,2521964,1156893449
烟台,烟台,37.3997,121.2664,中国,CN,CHN,山东,,2511053,1156932948
惠州,惠州,23.1115,114.4152,中国,CN,CHN,广东,minor,2509243,1156203268
丽水,丽水,28.4500,119.9167,中国,CN,CHN,浙江,minor,2507396,1156858793
米尔扎普尔,米尔扎普尔,25.1460,82.5690,印度,IN,IND,北方邦,,2496970,1356427908
汉堡,汉堡,53.5500,10.0000,德国,DE,DEU,汉堡,admin,2484800,1276041799
广元,广元,32.4353,105.8398,中国,CN,CHN,四川,,2484122,1156084562
卡利,卡利,3.4206,-76.5222,哥伦比亚,CO,COL,考卡山谷,admin,2471474,1170417589
卢萨卡,卢萨卡,-15.4167,28.2833,赞比亚,ZM,ZMB,卢萨卡,primary,2467563,1894157390
黄石,黄石,30.2018,115.0326,中国,CN,CHN,湖北,minor,2471700,1156234290
西宁,西宁,36.6239,101.7787,中国,CN,CHN,青海,admin,2467965,1156081448
瓦加杜古,瓦加杜古,12.3686,-1.5275,布基纳法索,BF,BFA,中心,primary,2453496,1854029208
大邱,大邱,35.8717,128.6017,韩国,KR,KOR,大邱,admin,2461002,1410095252
福塔雷萨,福塔雷萨,-3.7275,-38.5275,巴西,BR,BRA,塞阿拉,admin,2452185,1076567885
雅温得,雅温得,3.8667,11.5167,喀麦隆,CM,CMR,中心,primary,2440462,1120298240
吉林,吉林,43.8519,126.5481,中国,CN,CHN,吉林,,2396000,1156646448
丹东,丹东,40.1167,124.3833,中国,CN,CHN,辽宁,,2444697,1156178316
珠海,珠海,22.2769,113.5678,中国,CN,CHN,广东,minor,2439585,1156722242
连山,连山,40.7523,120.8280,中国,CN,CHN,辽宁,minor,2426000,1156046704
营口,营口,40.6653,122.2297,中国,CN,CHN,辽宁,minor,2428534,1156257074
安塔利亚,安塔利亚,36.8874,30.7075,土耳其,TR,TUR,安塔利亚,admin,2426356,1792988434
纳格普尔,纳格普尔,21.1497,79.0806,印度,IN,IND,马哈拉施特拉邦,admin,2405665,1356365743
皇后区,皇后区,40.7498,-73.7976,美国,US,USA,纽约,,2405464,1840034002
阿克拉,阿克拉,5.5500,-0.2000,加纳,GH,GHA,大阿克拉,primary,2388000,1288299415
贝卡西,贝卡西,-6.2349,106.9923,印度尼西亚,ID,IDN,西爪哇,,2381053,1360006015
加济阿巴德,加济阿巴德,28.6700,77.4200,印度,IN,IND,北方邦,,2375820,1356691871
玉溪,玉溪,24.3495,102.5432,中国,CN,CHN,云南,minor,2386000,1156682309
洛阳,洛阳,34.6587,112.4245,中国,CN,CHN,河南,,2372571,1156069315
布里斯班,布里斯班,-27.4678,153.0281,澳大利亚,AU,AUS,昆士兰州,admin,2360241,1036192929
安顺,安顺,26.2456,105.9340,中国,CN,CHN,贵州,,2353100,1156415948
德波克,德波克,-6.3940,106.8225,印度尼西亚,ID,IDN,西爪哇,,2330333,1360962899
上州,上州,33.8680,109.9244,中国,CN,CHN,陕西,,2341742,1156091241
淮南,淮南,32.4831,117.0164,中国,CN,CHN,安徽,,2333896,1156877299
科伦坡,科伦坡,6.9344,79.8428,斯里兰卡,LK,LKA,西方,primary,2323826,1144251314
快打猫,快打猫,41.7302,125.9471,中国,CN,CHN,吉林,minor,2324439,1156106507
巴库,巴库,40.3667,49.8352,阿塞拜疆,AZ,AZE,巴库,primary,2300500,1031946365
福冈,福冈,33.5833,130.4000,日本,JP,JPN,福冈,admin,2286000,1392576294
延安,延安,36.5952,109.4863,中国,CN,CHN,陕西,,2282581,1156546342
晋城,晋城,35.4906,112.8483,中国,CN,CHN,山西,minor,2279146,1156163376
温哥华,温哥华,49.2500,-123.1000,加拿大,CA,CAN,不列颠哥伦比亚,,2264823,1124825478
南通,南通,31.9829,120.8873,中国,CN,CHN,江苏,minor,2261382,1156045365
丹格朗,丹格朗,-6.1783,106.6319,印度尼西亚,ID,IDN,爪哇巴兰,,2237006,1360002844
加拉加斯,加拉加斯,10.4806,-66.9036,委内瑞拉,VE,VEN,首都区,primary,2245744,1862748204
三门峡,三门峡,34.7736,111.1950,中国,CN,CHN,河南,,2234018,1156529682
来宾,来宾,23.7333,109.2333,中国,CN,CHN,广西,minor,2233900,1156925734
科尼亚,科尼亚,37.8667,32.4833,土耳其,TR,TUR,科尼亚,admin,2232374,1792014004
马瑙斯,马瑙斯,-3.1000,-60.0167,巴西,BR,BRA,亚马逊,admin,2219580,1076607274
伊斯法罕,伊斯法罕,32.6447,51.6675,伊朗,IR,IRN,伊斯法罕,admin,2219343,1364023865
钦巴岭,钦巴岭,35.7278,107.6400,中国,CN,CHN,甘肃,,2211191,1156032582
巴尔的摩,巴尔的摩,39.3051,-76.6144,美国,US,USA,马里兰,,2205092,1840001592
马鞍山,马鞍山,31.6858,118.5101,中国,CN,CHN,安徽,minor,2202899,1156847452
东营,东营,37.4500,118.4667,中国,CN,CHN,山东,minor,2193518,1156672254
高平,高平,30.7824,106.1281,中国,CN,CHN,四川,minor,2174000,1156522457
泰州,泰州,28.6583,121.4221,中国,CN,CHN,浙江,minor,2162461,1156322307
哈拉雷,哈拉雷,-17.8292,31.0522,津巴布韦,ZW,ZWE,哈拉雷,primary,2150000,1716196799
九龙,九龙,22.3167,114.1833,香港,HK,HKG,内华达,,2108419,1344538284
拉斯维加斯,拉斯维加斯,36.2333,-115.2654,美国,US,USA,哈瓦那,,2150373,1840020364
哈瓦那,哈瓦那,23.1367,-82.3589,古巴,CU,CUB,西澳大利亚,primary,2141652,1192752771
珀斯,珀斯,-31.9559,115.8606,澳大利亚,AU,AUS,金边,admin,2141834,1036178956
金边,金边,11.5694,104.9211,柬埔寨,KH,KHM,Phnom Penh,primary,2129371,1116260534
普宁,普宁,23.2993,116.1586,中国,CN,CHN,广东,,2118200,1156756494
怀远,怀远,33.9562,116.7890,中国,CN,CHN,安徽,,2114276,1156142626
庆阳,庆阳,24.8141,118.5792,中国,CN,CHN,福建,minor,2111000,1156273372
海防,海防,20.8651,106.6838,越南,VN,VNM,海防(Hei Phong),admin,2103500,1704000623
崇左,崇左,22.4167,107.3667,中国,CN,CHN,广西,minor,2099400,1156438670
拉瓦尔品第,拉瓦尔品第,33.6000,73.0333,巴基斯坦,PK,PAK,旁遮普(Punjab),minor,2098231,1586344001
玉山,玉山,31.3867,120.9766,中国,CN,CHN,江苏,minor,2092496,1156245000
圣路易斯,圣路易斯,38.6359,-90.2451,美国,US,USA,密苏里(Missouri),,2092481,1840001651
库马西,库马西,6.6667,-1.6167,加纳,GH,GHA,阿散蒂(Ashanti),admin,2069350,1288181103
瓦多达拉,瓦多达拉,22.3000,73.2000,印度,IN,IND,古吉拉特(Gujarāt),,2065771,1356705249
贺州,贺州,24.4164,111.5478,中国,CN,CHN,广西,minor,2072600,1156459799
平凉,平凉,35.5412,106.6819,中国,CN,CHN,甘肃,minor,2068033,1156216904
波特兰,波特兰,45.5371,-122.6500,美国,US,USA,俄勒冈(Orégon),,2036875,1840019941
维沙卡帕特南(Visākhapatnam),维沙卡帕特南(Visākhapatnam),17.7042,83.2978,印度,IN,IND,安得拉邦(Andhra Pradesh),,2035922,1356692563
古杰兰瓦拉(Gujranwala),古杰兰瓦拉(Gujranwala),32.1567,74.1900,巴基斯坦,PK,PAK,旁遮普(Punjab),minor,2027001,1586400472
白城,白城,45.6148,122.8320,中国,CN,CHN,吉林,minor,2032356,1156435764
加济安泰普(Gaziantep),加济安泰普(Gaziantep),37.0628,37.3792,土耳其,TR,TUR,加济安泰普(Gaziantep),admin,2028563,1792911843
抚顺,抚顺,41.8708,123.8917,中国,CN,CHN,辽宁,,2024000,1156857743
河畔(Riverside),河畔(Riverside),33.9381,-117.3949,美国,US,USA,加利福尼亚(California),,2022285,1840020551
巴马科(Bamako),巴马科(Bamako),12.6458,-7.9922,马里,ML,MLI,巴马科(Bamako),primary,2009109,1466965925
基多,基多,-0.2200,-78.5125,厄瓜多尔,EC,ECU,皮钦查,primary,2011388,1218441993
明斯克,明斯克,53.9000,27.5667,白俄罗斯,BY,BLR,明斯克,primary,2009786,1112348503
蒂华纳,蒂华纳,32.5250,-117.0333,墨西哥,MX,MEX,下加利福尼亚,minor,2002000,1484708778
班吉,班吉,5.9614,10.1517,喀麦隆,CM,CMR,西北,admin,2000000,1120909610
博萨索,博萨索,11.2886,49.1819,索马里,SO,SOM,巴里,admin,2000000,1706054548
印多尔,印多尔,22.7167,75.8472,印度,IN,IND,中央邦,,1994397,1356402812
尚勒乌尔法,尚勒乌尔法,37.1583,38.7917,土耳其,TR,TUR,尚勒乌尔法,admin,1985753,1792937570
维也纳,维也纳,48.2083,16.3725,奥地利,AT,AUT,维也纳,primary,1973403,1040261752
卡拉季,卡拉季,35.8272,50.9489,伊朗,IR,IRN,阿尔博兹,admin,1973470,1364258511
卡南加,卡南加,-5.8970,22.4488,刚果（金沙萨）,CD,COD,开赛中央,admin,1971704,1180172460
白沙瓦,白沙瓦,34.0144,71.5675,巴基斯坦,PK,PAK,Khyber Pakhtunkhwa,admin,1970042,1586851102
札幌,札幌,43.0667,141.3500,日本,JP,JPN,俾路支省 (Khyber Pakhtunkhwa),admin,1961690,1392000195
埃卡特佩克,埃卡特佩克,19.6097,-99.0600,墨西哥,MX,MEX,北海道,minor,1929926,1484003694
凭祥,凭祥,27.6333,113.8500,中国,CN,CHN,墨西哥,minor,1933200,1156066465
奥兰多,奥兰多,28.4773,-81.3370,美国,US,USA,江西,,1927699,1840015099
阿勒颇,阿勒颇,36.2000,37.1600,叙利亚,SY,SYR,佛罗里达,admin,1916781,1760366651
萨克拉门托,萨克拉门托,38.5677,-121.4685,美国,US,USA,阿勒颇 (?alab),admin,1924167,1840021491
阿拉木图,阿拉木图,43.2775,76.8958,哈萨克斯坦,KZ,KAZ,加利福尼亚,admin,1916822,1398351701
圣胡安,圣胡安,18.3985,-66.0610,波多黎各,PR,PRI,波多黎各,primary,1915105,1630035577
圣安东尼奥,圣安东尼奥,29.4632,-98.5238,美国,US,USA,德克萨斯,,1910785,1840022220
银川,银川,38.4795,106.2254,中国,CN,CHN,宁夏,admin,1901793,1156359072
塔纳（Thāne）,塔纳（Thāne）,19.1972,72.9722,印度,IN,IND,马哈拉施特拉邦,,1886941,1356681152
桑托斯（Santos）,桑托斯（Santos）,-23.9369,-46.3250,巴西,BR,BRA,圣保罗,,1897551,1076033299
布兰太尔（Blantyre）,布兰太尔（Blantyre）,-15.7861,35.0058,马拉维,MW,MWI,布兰太尔,admin,1895973,1454145012
布加勒斯特,布加勒斯特,44.4325,26.1039,罗马尼亚,RO,ROU,布加勒斯特,primary,1883425,1642414442
库里蒂巴（Curitiba）,库里蒂巴（Curitiba）,-25.4297,-49.2711,巴西,BR,BRA,巴拉那,admin,1879355,1076701712
木尔坦（Multan）,木尔坦（Multan）,30.1978,71.4697,巴基斯坦,PK,PAK,旁遮普,minor,1871843,1586256291
台南,台南,22.9833,120.1833,台湾,TW,TWN,台南,admin,1874686,1158061376
西平,西平,40.0820,113.2981,中国,CN,CHN,山西,minor,1873000,1156898522
波尔特哈科特（Port Harcourt）,波尔特哈科特（Port Harcourt）,4.8242,7.0336,尼日利亚,NG,NGA,河流州,admin,1865000,1566070649
华沙,华沙,52.2300,21.0111,波兰,PL,POL,马佐夫舍省,primary,1860281,1616024847
鸡西,鸡西,45.2937,130.9650,中国,CN,CHN,黑龙江,minor,1862165,1156393765
赛义杜·谢里夫,赛义杜·谢里夫,34.7500,72.3572,巴基斯坦,PK,PAK,开伯尔-普什图省,minor,1860310,1586619596
辽阳,辽阳,41.2643,123.1772,中国,CN,CHN,辽宁,,1858768,1156202749
北海,北海,21.4667,109.1000,中国,CN,CHN,广西,minor,1853227,1156421449
梅鲁,梅鲁,0.0500,37.6500,肯尼亚,KE,KEN,梅鲁,admin,1833000,1404588252
布拉柴维尔,布拉柴维尔,-4.2694,15.2714,刚果（布）,CG,COG,布拉柴维尔,primary,1827000,1178340306
抚顺,抚顺,42.0127,121.6486,中国,CN,CHN,辽宁,,1819339,1156141954
武威,武威,37.9278,102.6329,中国,CN,CHN,甘肃,minor,1815059,1156760291
梅尔辛,梅尔辛,36.8000,34.6333,土耳其,TR,TUR,梅尔辛,admin,1814468,1792520282
Bhopāl,Bhopāl,23.2500,77.4167,印度,IN,IND,Madhya Pradesh,admin,1798218,1356734039
卢布尔夏,卢布尔夏,-11.6647,27.4794,刚果(金沙萨),CD,COD,中马尔瓦,admin,1786397,1180506234
Denpasar,Denpasar,-8.6500,115.2167,印度尼西亚,ID,IDN,Haut-Katanga,admin,1779122,1360848527
达沃,达沃,7.0667,125.6000,菲律宾,PH,PHL,上卡坦加,admin,1776949,1608906877
宿羊山,宿羊山,34.1299,118.7734,中国,CN,CHN,Bali,,1770000,1156051957
阿达纳,阿达纳,37.0000,35.3213,土耳其,TR,TUR,巴厘岛,admin,1765981,1792783772
大马士革,大马士革,33.5131,36.2919,叙利亚,SY,SYR,Davao,primary,1754000,1760685964
布鲁塞尔,布鲁塞尔,50.8467,4.3525,比利时,BE,BEL,达沃,primary,1743000,1056469830
海得拉巴,海得拉巴,25.3792,68.3683,巴基斯坦,PK,PAK,Jiangsu,minor,1732693,1586185019
迪亚巴克尔,迪亚巴克尔,37.9100,40.2400,土耳其,TR,TUR,江苏,admin,1732396,1792536241
圣何塞,圣何塞,37.3012,-121.8480,美国,US,USA,加利福尼亚,,1729879,1840021570
钦奇瓦德(Chinchvad),钦奇瓦德(Chinchvad),18.6186,73.8037,印度,IN,IND,马哈拉施特拉,,1729320,1356475483
蒙得维的亚,蒙得维的亚,-34.8836,-56.1819,乌拉圭,UY,URY,蒙得维的亚,primary,1719453,1858107000
匹兹堡,匹兹堡,40.4397,-79.9763,美国,US,USA,宾夕法尼亚,,1720279,1840001254
朔州,朔州,39.3408,112.4292,中国,CN,CHN,山西,minor,1714857,1156227167
辛辛那提,辛辛那提,39.1413,-84.5060,美国,US,USA,俄亥俄,,1712287,1840003814
本溪,本溪,41.2920,123.7610,中国,CN,CHN,辽宁,,1709538,1156097909
白银,白银,36.5448,104.1766,中国,CN,CHN,甘肃,minor,1708751,1156140738
摩苏尔,摩苏尔,36.3400,43.1300,伊拉克,IQ,IRQ,尼尼微,admin,1694000,1368194914
曼哈顿,曼哈顿,40.7834,-73.9662,美国,US,USA,纽约,,1694263,1840034000
Caloocan City（卡洛坎市）,Caloocan City（卡洛坎市）,14.6500,120.9700,菲律宾,PH,PHL,Caloocan(卡洛坎),admin,1661584,1608897690
坎帕拉,坎帕拉,0.3136,32.5811,乌干达,UG,UGA,Kampala(坎帕拉),primary,1680600,1800406299
帕特纳,帕特纳,25.6000,85.1000,印度,IN,IND,Bihār(比哈尔),admin,1684222,1356821429
特古西加尔巴,特古西加尔巴,14.1000,-87.2167,洪都拉斯,HN,HND,Francisco Morazán(弗朗西斯科·莫拉桑),primary,1682725,1340344059
克利夫兰,克利夫兰,41.4764,-81.6805,美国,US,USA,Ohio(俄亥俄),,1683059,1840000596
三洲,三洲,30.8200,108.4000,中国,CN,CHN,Chongqing(重庆),,1680000,1156025536
常熟,常熟,31.6500,120.7333,沙特阿拉伯,CN,CHN,Jiangsu(江苏),,1677050,1156901538
麦加,麦加,21.4225,39.8233,中国,SA,SAU,Makkah al Mukarramah(麦加),admin,1675368,1682169241
黑河,黑河,50.2458,127.4886,中国,CN,CHN,Heilongjiang(黑龙江),minor,1673899,1156339225
景德镇,景德镇,29.2942,117.2036,China,CN,CHN,Jiangxi(江西),minor,1673200,1156038165
科纳克里,科纳克里,9.5092,-13.7122,几内亚,GN,GIN,Conakry,primary,1667864,1324568159
累西腓,累西腓,-8.0500,-34.9000,巴西,BR,BRA,佩尔南布科,admin,1653461,1076137337
印第安纳波利斯,印第安纳波利斯,39.7771,-86.1458,美国,US,USA,印第安纳,admin,1659305,1840030084
奥斯汀,奥斯汀,30.3005,-97.7522,美国,US,USA,德克萨斯,admin,1659251,1840019590
桑格伦,桑格伦,-6.2889,106.7181,印度尼西亚,ID,IDN,西爪哇,,1644899,1360029147
堪萨斯城,堪萨斯城,39.1238,-94.5541,美国,US,USA,密苏里,,1644497,1840008535
中坜,中坜,24.9650,121.2168,台湾,TW,TWN,桃园,,1632616,1158025380
新西伯利亚,新西伯利亚,55.0333,82.9167,俄罗斯,RU,RUS,新西伯利亚州,admin,1625631,1643399240
比莱普尔,比莱普尔,22.0900,82.1500,印度,IN,IND,恰蒂斯加尔,,1625502,1356820491
三宝垄,三宝垄,-6.9667,110.4167,印度尼西亚,ID,IDN,中爪哇,admin,1621384,1360745537
卢迪亚纳,卢迪亚纳,30.9100,75.8500,印度,IN,IND,旁遮普,,1618879,1356929498
纳拉扬甘杰,纳拉扬甘杰,23.6200,90.5000,孟加拉国,BD,BGD,达卡,,1572386,1050424421
斯德哥尔摩,斯德哥尔摩,59.3294,18.0686,瑞典,SE,SWE,斯德哥尔摩,primary,1611776,1752425602
成唐村,成唐村,35.0833,117.1500,中国,CN,CHN,山东,,1603659,1156883901
阿格拉,阿格拉,27.1800,78.0200,印度,IN,IND,北方邦,,1585704,1356187395
巴兰杜古,巴兰杜古,13.3558,-9.5517,马里,ML,MLI,凯斯,,1596882,1466367944
阿格瓦尔,阿格瓦尔,27.1800,78.0200,印度,IN,IND,北方邦,,1585705,1356151564
莱昂德阿尔达马,莱昂德阿尔达马,21.1167,-101.6833,墨西哥,MX,MEX,瓜纳华托,minor,1579803,1484811199
约普乌贡,约普乌贡,5.3167,-4.0667,科特迪瓦,CI,CIV,阿比让,,1571065,1384759584
普埃布拉,普埃布拉,19.0333,-98.1833,墨西哥,MX,MEX,普埃布拉,admin,1576259,1484416394
马杜赖,马杜赖,9.9252,78.1198,印度,IN,IND,Tamil纳德（音译）,minor,1561129,1356257289
河南,河南,35.7497,114.2887,中国,CN,CHN,河南,,1569208,1156114258
科尔多瓦,科尔多瓦,-31.4167,-64.1833,阿根廷,AR,ARG,科尔多瓦,admin,1565112,1032803249
设拉子,设拉子,29.6100,52.5425,伊朗,IR,IRN,法尔斯,admin,1565572,1364432238
贾姆谢德普尔,贾姆谢德普尔,22.7925,86.1842,印度,IN,IND,贾坎德,,1558000,1356501259
大不里士,大不里士,38.0814,46.3006,伊朗,IR,IRN,东阿塞拜疆（音译）,admin,1558693,1364141756
湖州,湖州,30.8925,120.0875,中国,CN,CHN,浙江,minor,1558826,1156335543
哥伦布,哥伦布,39.9862,-82.9855,美国,US,USA,俄亥俄,admin,1556848,1840003760
索非亚,索非亚,42.7000,23.3300,保加利亚,BG,BGR,索非亚,primary,1547779,1100762037
川崎,川崎,35.5167,139.7000,日本,JP,JPN,神奈川,,1539522,1392003356
圣何塞,圣何塞,9.9325,-84.0800,哥斯达黎加,CR,CRI,圣何塞,primary,1543000,1188749877
阿巴,阿巴,5.1167,7.3667,尼日利亚,NG,NGA,阿比亚,minor,1530000,1566262000
